id,name,age,prof_id
11899,Мариан,67,181
11900,Динара,30,161
11901,Тельман,38,199
11902,Вениамин,28,5
11903,Адам,71,37
11904,Эдита,43,179
11905,Дайна,98,132
11906,Юстина,35,219
11907,Яромир,58,88
11908,Трофим,56,46
11909,Израиль,86,111
11910,Инесса,50,142
11911,Янита,54,247
11912,Осип,79,251
11913,Осип,65,114
11914,Агнесса,61,209
11915,Анатолий,35,18
11916,Глеб,90,250
11917,Варвара,55,255
11918,Сусанна,41,135
11919,Изольда,42,228
11920,Харитон,53,146
11921,Геральд,71,222
11922,Илиан,33,126
11923,Никон,81,181
11924,Иннокентий,41,246
11925,Эльза,64,146
11926,Милан,28,284
11927,Филимон,34,237
11928,Ермолай,24,279
11929,Ясон,84,289
11930,Мурат,52,213
11931,Герман,19,277
11932,Феликс,48,16
11933,Бруно,18,192
11934,Зара,52,164
11935,Санта,48,108
11936,Бронислав,41,56
11937,Адам,54,291
11938,Аврора,60,83
11939,Назар,65,181
11940,Агата,55,159
11941,Альфред,54,158
11942,Эдвард,91,11
11943,Андоим,80,203
11944,Ярослава,90,145
11945,Игорь,28,189
11946,Тимофей,80,234
11947,Алла,41,135
11948,Святослав,69,72
11949,Антон,64,69
11950,Аскольд,66,140
11951,Рафик,35,233
11952,Артем,71,183
11953,Тимур,30,210
11954,Ирина,40,44
11955,Гурий,29,210
11956,Эмиль,19,84
11957,Христиан,19,280
11958,Фома,87,36
11959,Данута,45,275
11960,Никон,47,91
11961,Савва,53,221
11962,Анастасия,60,127
11963,Вениамин,76,230
11964,Гордей,35,203
11965,Зинаида,79,63
11966,Филимон,85,137
11967,Анисья,49,220
11968,Лука,96,36
11969,Лазарь,64,163
11970,Таира,100,252
11971,Яким,69,274
11972,Ермолай,23,98
11973,Дональд,46,27
11974,Аваз,20,237
11975,Тигран,98,86
11976,Израиль,90,212
11977,Егор,91,59
11978,Дина,23,20
11979,Евдоким,99,242
11980,"Фаня, Фанни",44,60
11981,Александр,71,113
11982,Таира,68,288
11983,Давид,91,101
11984,Парамон,83,232
11985,Диодора,19,265
11986,Лазарь,61,8
11987,Ярослава,79,258
11988,Леонид,92,284
11989,Алико,52,190
11990,Аурелия,60,66
11991,Ашот,63,45
11992,Трофим,22,254
11993,Валерия,73,266
11994,Лука,32,299
11995,Фаддей,49,25
11996,Алла,95,240
11997,Борислава,74,262
11998,Карен,84,50
11999,Азиза,55,250
12000,Артемий,90,181
12001,"Ульяна, Юлиана",38,44
12002,Эмиль,49,268
12003,Назарий,70,194
12004,Феликс,49,154
12005,Евдокия,73,262
12006,Наум,20,166
12007,Владлен,53,19
12008,Арнольд,68,234
12009,Елизар,34,281
12010,Нифонт,76,258
12011,Ивона,49,235
12012,Грета,94,185
12013,Флорентий,39,29
12014,Алана,82,193
12015,Петр,51,260
12016,Эльдар,40,66
12017,Тамара,100,72
12018,Ангел,95,183
12019,Августа,93,190
12020,Виктор,69,16
12021,Вера,59,179
12022,Веселина,65,154
12023,"Вида, Видана",28,133
12024,Альберт,27,6
12025,"Арсен, Арсений",47,275
12026,Семен,78,190
12027,Александр,86,195
12028,Ратмир,29,159
12029,Бенедикт,18,34
12030,Христиан,98,163
12031,Христос,93,175
12032,Виктор,57,141
12033,Болеслав,68,177
12034,Ариадна,25,183
12035,Тигран,57,171
12036,Тереза,30,185
12037,Ясон,85,289
12038,Степан,48,105
12039,Мирослав,32,37
12040,Рафаил,24,243
12041,Эсмеральда,45,291
12042,Анэля,78,101
12043,Нифонт,30,211
12044,Ясон,62,230
12045,Зоя,98,173
12046,Джульетта,90,269
12047,Валентин,99,40
12048,Мариан,27,186
12049,Вадим,40,231
12050,Игорь,19,39
12051,Эмилия,81,283
12052,Эммануил,44,203
12053,Дональд,24,192
12054,Яким,28,16
12055,Гертруда,85,156
12056,Антонина,72,94
12057,Ждан,54,91
12058,Фридрих,85,22
12059,Андрей,97,71
12060,Генриетта,98,130
12061,Христина,32,194
12062,Вилора,39,54
12063,Белла,77,9
12064,Христина,38,9
12065,Генрих,20,102
12066,Фаиза,96,215
12067,"Вида, Видана",100,256
12068,Алина,31,190
12069,Таира,91,102
12070,Ираида,97,225
12071,Бронислава,85,297
12072,Фаина,30,56
12073,Арон,23,14
12074,Валентина,19,38
12075,Джордан,32,148
12076,Елизар,47,299
12077,"Вета, Иветта",39,67
12078,Лука,22,298
12079,"Фаня, Фанни",61,274
12080,Христофор,23,232
12081,"Арсен, Арсений",73,38
12082,Бернар,80,248
12083,Евстафий,96,276
12084,Вероника,63,153
12085,Дина,61,189
12086,"Арсен, Арсений",29,236
12087,Гордей,37,249
12088,Игнат,30,97
12089,Альфред,94,149
12090,Яков,77,271
12091,Дебора,49,218
12092,Константин,69,177
12093,Клемент,81,34
12094,Алан ,20,260
12095,Эльза,44,6
12096,Арно,83,259
12097,Болеслав,97,53
12098,Христиан,89,178
12099,Алан ,36,6
12100,Филимон,75,39
12101,Ашот,57,88
12102,Макар,62,80
12103,Дорофей,98,222
12104,Всеволод,42,50
12105,Ефимий,59,185
12106,Арно,97,44
12107,Филимон,55,251
12108,Мераб,83,13
12109,Лазарь,25,5
12110,Аза,41,71
12111,Арнольд,53,216
12112,Николай,32,119
12113,Дмитрий,76,255
12114,Мирон,89,121
12115,Зинаида,38,118
12116,Таис,63,60
12117,Ефрем,30,265
12118,Альжбета,20,7
12119,Иван,40,4
12120,Янита,24,177
12121,Лука,60,209
12122,Ева,43,50
12123,Иоанна,82,159
12124,Рафаил,91,56
12125,Люсьен,87,155
12126,Ванда,51,9
12127,Герман,37,265
12128,Олесь,80,149
12129,Матвей,58,46
12130,Игнат,60,277
12131,Мирослав,79,241
12132,Марат,39,35
12133,Фаиза,37,240
12134,Яков,82,57
12135,Андрей,59,180
12136,Эраст,21,11
12137,Гражина,19,85
12138,Ерофей,34,261
12139,Нисон,49,32
12140,Эсмеральда,45,31
12141,Парамон,33,208
12142,Глеб,69,152
12143,Агата,55,256
12144,Иржи,91,98
12145,Ариадна,38,185
12146,Аурелия,56,268
12147,Ангел,40,64
12148,Вилора,96,128
12149,Люсьен,60,31
12150,Эмиль,29,72
12151,Исай,79,221
12152,Алиса,100,40
12153,Алико,52,237
12154,Фрида,51,258
12155,Татьяна,91,213
12156,Евграф,84,209
12157,Алина,93,33
12158,Мариан,75,293
12159,Стефания,92,172
12160,Вероника,77,157
12161,Санта,20,253
12162,Аурелия,51,192
12163,Трофим,56,180
12164,Тимофей,99,159
12165,Симона,27,12
12166,Борислава,58,294
12167,Амелия (Амалия),81,245
12168,Симона,81,137
12169,Ирина,69,48
12170,Джульетта,86,112
12171,Татьяна,54,256
12172,Гражина,62,89
12173,Ашот,66,255
12174,Эмилия,90,58
12175,Ким,44,70
12176,Елена,59,240
12177,Юлия,100,298
12178,Абрам,78,235
12179,Казимир,77,199
12180,Ева,66,205
12181,Эмиль,40,188
12182,Доминика,32,47
12183,Архелия,92,142
12184,Амелия (Амалия),70,146
12185,Бежен ,33,152
12186,Виссарион,89,71
12187,Юстина,50,249
12188,Агата,23,284
12189,Иоланта,22,24
12190,Тихон,91,226
12191,Володар,28,44
12192,Гавриил,66,190
12193,Теодор,22,193
12194,Вениамин,63,95
12195,Фома,70,44
12196,Роман,95,101
12197,Юстина,66,109
12198,Тамаз,76,207
12199,Данута,36,64
12200,Автандил,55,229
12201,Иннокентий,71,222
12202,Аида,68,23
12203,Евдоким,41,110
12204,Терентий,64,294
12205,Хильда,66,186
12206,Дионисия,70,175
12207,Серафим,66,14
12208,Гордон,49,280
12209,Измаил,58,186
12210,Юнона,27,139
12211,Ефимий,95,253
12212,Светлана,57,74
12213,Джулия,48,209
12214,Аида,64,149
12215,Эдита,81,80
12216,Глеб,87,27
12217,Никита,26,274
12218,Гастон,26,255
12219,Раймонд,50,9
12220,Платон,56,67
12221,Гера,18,9
12222,Трофим,76,22
12223,Ванда,63,19
12224,Тимофей,52,207
12225,Макар,41,242
12226,Максимилиан,26,244
12227,Натан,28,173
12228,Тигрий,32,10
12229,Христофор,60,152
12230,Донат,74,209
12231,Устина,27,7
12232,Эраст,61,80
12233,Ольга,20,241
12234,Александра,28,281
12235,Юна,85,16
12236,Семен,74,249
12237,Вилора,61,232
12238,Трофим,28,148
12239,Вениамин,23,3
12240,Ванда,37,107
12241,Ираклий,36,274
12242,Иннокентий,20,171
12243,Израиль,29,193
12244,Виктория,20,238
12245,Тамара,38,86
12246,Юлия,38,197
12247,Захар,36,110
12248,Ашот,53,234
12249,Клемент,82,77
12250,Адам,37,255
12251,Дебора,74,112
12252,Ивона,92,215
12253,Дионисия,73,127
12254,Гордей,52,282
12255,Кондрат,25,24
12256,Егор,59,229
12257,Адольф,91,57
12258,Мадлен,82,163
12259,Амина,57,84
12260,Ким,54,187
12261,Исай,28,279
12262,Мадлен,69,92
12263,Матвей,59,114
12264,Виктория,37,8
12265,Анна,57,185
12266,Доминика,62,159
12267,Эдуард,84,200
12268,Леонид,68,282
12269,Витольд,33,153
12270,Альберта,90,185
12271,Рашид,34,235
12272,Адис,68,250
12273,Архелия,64,149
12274,Виктор,54,251
12275,Гурий,34,293
12276,Бронислава,24,147
12277,Роберт,89,77
12278,Христос,41,202
12279,Вадим,34,245
12280,Вениамин,89,219
12281,Стакрат,68,88
12282,Фая,52,106
12283,Захар,90,142
12284,Борислава,46,278
12285,Гертруда,34,101
12286,Сергей,26,254
12287,Анатолий,18,159
12288,Александр,99,117
12289,Жанна,22,192
12290,Амадеус,75,197
12291,Франц,54,70
12292,Карен,84,218
12293,Августа,26,252
12294,Диана,19,206
12295,Тамаз,91,271
12296,Володар,19,228
12297,Спартак,51,150
12298,Рифат,69,83
12299,Божена,71,199
12300,Ася,24,221
12301,Нифонт,70,283
12302,Аза,100,61
12303,Беатриса,45,4
12304,Альфред,37,201
12305,Эллада,68,231
12306,Раис,48,97
12307,Яна,69,233
12308,Василий,96,261
12309,Глафира,18,50
12310,Андоим,89,169
12311,Самсон,100,271
12312,Иоанна,45,142
12313,Ираида,45,211
12314,Христя,65,170
12315,Ирина,100,176
12316,Архип,89,55
12317,Арина,24,90
12318,Илзе,79,3
12319,Алико,79,198
12320,Альжбета,74,174
12321,Мартин,42,161
12322,Евдокия,18,111
12323,Захар,86,196
12324,Феликс,97,168
12325,Филимон,55,291
12326,Марат,37,263
12327,Береслава,98,232
12328,Ярослав,33,44
12329,Ивона,45,1
12330,Гелла,95,131
12331,Орест,55,208
12332,Ермолай,51,58
12333,Арно,53,215
12334,Давид,21,43
12335,Доминика,69,224
12336,Ярослава,71,87
12337,Ева,70,132
12338,Конкордий,84,257
12339,Дебора,90,226
12340,Иоанна,73,13
12341,Ева,21,102
12342,Юрий,60,282
12343,Аскольд,27,126
12344,Назарий,21,22
12345,Сусанна,25,47
12346,Алико,61,235
12347,Екатерина,20,103
12348,Виктор,49,31
12349,Доля,97,152
12350,Мирон,77,204
12351,Диана,87,199
12352,Парамон,60,151
12353,Ирина,60,136
12354,Владислав,98,239
12355,Сусанна,48,217
12356,Максим,70,115
12357,Дорофей,43,209
12358,Самсон,26,295
12359,Джемма,45,160
12360,Григорий,39,286
12361,Ион,57,114
12362,Эрик,33,6
12363,Аристарх,71,127
12364,Велизар,90,28
12365,Антон,85,78
12366,Марат,27,2
12367,Амелия (Амалия),41,242
12368,Сима,20,265
12369,Ярослав,45,191
12370,Эльза,34,71
12371,Харитон,58,8
12372,Яким,29,177
12373,Татьяна,29,84
12374,Альбина,23,200
12375,Зиновий,98,261
12376,Томила,46,88
12377,Виталина,90,297
12378,Алиса,22,124
12379,Виолетта,40,263
12380,Клим ,36,213
12381,Дорофей,27,217
12382,Тигрий,99,93
12383,Валентина,64,33
12384,Жан,49,62
12385,Амаяк,23,132
12386,Ираклий,65,289
12387,Евгений,23,120
12388,Архип,39,34
12389,Ася,66,62
12390,Ролан,27,218
12391,Назарий,96,184
12392,Арина,93,171
12393,Павел,98,98
12394,Эмилия,85,292
12395,"Анжела, Анжелика",89,246
12396,Доминика,43,64
12397,Николай,67,108
12398,Илзе,41,137
12399,Христофор,63,55
12400,Христина,94,276
12401,Дана,69,64
12402,Ринат,57,122
12403,Вилора,40,224
12404,Жанна,95,62
12405,Раймонд,36,197
12406,Земфира,67,159
12407,Венедикт,69,193
12408,Валентин,79,93
12409,Евгения,71,262
12410,Ярослав,28,253
12411,Архелия,84,284
12412,Осип,86,251
12413,Руслан,61,170
12414,Глеб,77,267
12415,Арина,79,146
12416,Арон,63,140
12417,Игорь,62,229
12418,Игнат,53,162
12419,Антон,75,210
12420,Алла,75,95
12421,Джемма,96,140
12422,Леопольд,64,199
12423,Беатриса,99,206
12424,Руслан,80,295
12425,Амелия (Амалия),67,252
12426,Виталий,64,116
12427,Аскольд,56,232
12428,Филимон,97,129
12429,Радомир,36,62
12430,Клемент,45,6
12431,Александра,62,153
12432,Инна,42,192
12433,Гордей,49,277
12434,Виталина,52,253
12435,Агата,41,170
12436,Игнат,39,226
12437,Таира,29,134
12438,Ярослава,81,166
12439,Григорий,91,294
12440,Дана,20,63
12441,Теодор,100,235
12442,Демид ,22,120
12443,Нисон,68,183
12444,Гертруда,79,78
12445,Божена,80,106
12446,Елисей,68,215
12447,Юлия,91,17
12448,Элла,22,46
12449,Станислава,24,148
12450,Татьяна,25,193
12451,Богдана,99,28
12452,Злата,76,112
12453,Эльга,76,32
12454,Флора,81,70
12455,Элин,91,13
12456,Хильда,57,280
12457,Альберта,48,237
12458,Северин,91,93
12459,Алико,19,131
12460,Сима,76,230
12461,Герасим,44,81
12462,Георгина,72,78
12463,Илларион,56,223
12464,Лазарь,81,215
12465,Евстафий,41,255
12466,Джулия,82,241
12467,Мартин,31,265
12468,Ванда,47,296
12469,Генрих,38,251
